[*] Start mutation process:
   - targets: mutatest
   - tests: ./mutatest/tests_60
[*] 35 tests passed:
   - tests_60.all_op_types [1.32578 s]
   - tests_60.conftest [1.13570 s]
   - tests_60.test_all_op_types [1.94382 s]
   - tests_60.test_filters [1.18051 s]
   - tests_60.test_transformers [1.20831 s]
[*] Start mutants generation and execution:
   - [# 108] DDL mutatest.api: [0.00000 s] incompetent
   - [# 109] DDL mutatest.api: [2.45621 s] survived
   - [# 110] DDL mutatest.api: [0.00000 s] incompetent
   - [# 111] DDL mutatest.api: [2.43325 s] survived
   - [# 112] DDL mutatest.api: [2.48675 s] survived
   - [# 113] DDL mutatest.api: [1.52799 s] survived
   - [# 114] DDL mutatest.api: [0.00000 s] incompetent
   - [# 115] DDL mutatest.api: [2.47355 s] survived
   - [# 116] DDL mutatest.api: [2.47629 s] survived
   - [# 117] DDL mutatest.api: [1.54121 s] survived
   - [# 118] DDL mutatest.api: [2.43220 s] survived
   - [# 119] IOD mutatest.api: [2.44587 s] survived
   - [# 120] IOD mutatest.api: [2.35239 s] survived
   - [# 121] IOD mutatest.api: [1.85685 s] survived
   - [# 122] IOD mutatest.api: [2.41108 s] survived
   - [# 123] IOD mutatest.api: [2.45196 s] survived
   - [# 124] IOD mutatest.api: [2.51962 s] survived
   - [# 125] IOD mutatest.api: [1.52930 s] survived
   - [# 126] IOD mutatest.api: [2.48644 s] survived
   - [# 127] IOD mutatest.api: [2.46290 s] survived
   - [# 128] IOD mutatest.api: [1.51932 s] survived
   - [# 129] LCR mutatest.api: [2.37545 s] survived
   - [# 130] LCR mutatest.api: [2.43941 s] survived
   - [# 131] SCI mutatest.api: [2.43739 s] survived
   - [# 132] SCI mutatest.api: [1.51185 s] survived
   - [# 133] SCI mutatest.api: [2.45501 s] survived
   - [# 134] SCI mutatest.api: [2.46086 s] survived
   - [# 135] SCI mutatest.api: [2.48981 s] survived
   - [# 136] SCI mutatest.api: [1.55454 s] survived
   - [# 137] SCI mutatest.api: [2.70236 s] survived
   - [# 138] SCI mutatest.api: [2.04703 s] survived
   - [# 139] SCI mutatest.api: [1.84047 s] survived
   - [# 140] SCI mutatest.api: [3.22228 s] survived
   - [# 141] COD mutatest.cache: [2.83018 s] survived
   - [# 142] COD mutatest.cache: [2.46384 s] survived
   - [# 143] COD mutatest.cache: [1.85107 s] survived
   - [# 144] COI mutatest.cache: [2.48396 s] survived
   - [# 145] COI mutatest.cache: [2.43775 s] survived
   - [# 146] COI mutatest.cache: [2.44107 s] survived
   - [# 147] COI mutatest.cache: [1.51802 s] survived
   - [# 148] COI mutatest.cache: [2.46721 s] survived
   - [# 149] COI mutatest.cache: [2.45213 s] survived
   - [# 150] COI mutatest.cache: [1.54193 s] survived
   - [# 151] COI mutatest.cache: [2.41190 s] survived
   - [# 152] CRP mutatest.cache: [2.42124 s] survived
   - [# 153] CRP mutatest.cache: [2.22949 s] survived
   - [# 154] CRP mutatest.cache: [2.17990 s] survived
   - [# 155] CRP mutatest.cache: [2.67160 s] survived
   - [# 156] CRP mutatest.cache: [3.14871 s] survived
   - [# 157] CRP mutatest.cache: [1.98346 s] survived
   - [# 158] CRP mutatest.cache: [1.74816 s] survived
   - [# 159] CRP mutatest.cache: [2.55884 s] survived
   - [# 160] CRP mutatest.cache: [2.47548 s] survived
   - [# 161] CRP mutatest.cache: [2.63158 s] survived
   - [# 162] CRP mutatest.cache: [1.52007 s] survived
   - [# 163] CRP mutatest.cache: [2.42307 s] survived
   - [# 164] CRP mutatest.cache: [2.42170 s] survived
   - [# 165] CRP mutatest.cache: [2.47456 s] survived
   - [# 166] CRP mutatest.cache: [2.47098 s] survived
   - [# 167] CRP mutatest.cache: [2.45564 s] survived
   - [# 168] LCR mutatest.cache: [1.94579 s] survived
   - [# 169] ROR mutatest.cache: [2.58076 s] survived
   - [# 170] AOD mutatest.cli: [1.91053 s] survived
   - [# 171] AOD mutatest.cli: [2.81435 s] survived
